此 SoupStrainer 的人类可读表示。,"A human-readable representation of this SoupStrainer.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提出有用的异常来解释常见的代码修复。,"Raise a helpful exception to explain a common code fix.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HTML 的通用格式化程序。,"A generic Formatter for HTML.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XML 的通用格式化程序。,"A generic Formatter for XML.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
当标签关闭时，_popToTag 调用的内部方法。,"Internal method called by _popToTag when a tag is closed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
当标签打开时，handle_starttag 调用的内部方法。,"Internal method called by handle_starttag when a tag is opened.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TreeBuilder 调用的方法将对象集成到解析树中。,"Method called by the TreeBuilder to integrate an object into the parse tree.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
确保此片段的连接正确。,"Make sure linkage of this fragment is sound.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
当遇到一大块文本数据时由树构建器调用。,"Called by the tree builder when a chunk of textual data is encountered.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
已弃用的 XML 解析器接口。,"Deprecated interface to an XML parser.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
如果 TreeBuilder 无法继续解析，则会引发异常。,"Exception raised by a TreeBuilder if it's unable to continue parsing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
参见“TreeBuilder”。,"See `TreeBuilder`.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[文档片段],"[document_fragment]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""|%s<!DOCTYPE %s \""%s\"" \""%s\"">""","""|%s<!DOCTYPE %s \""%s\"" \""%s\"">""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
％秒 ％秒,"%s %s",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
将此标签的所有子标签移动到另一个标签中。,"Move all of this tag's children into another tag.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
使用 HTMLParser 库来解析还不错的 HTML 文件。,"Use the HTMLParser library to parse HTML files that aren't too bad.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
处理标签之间出现的一些文本数据。,"Handle some textual data that shows up between tags.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
查找给定命名空间的当前活动前缀。,"Find the currently active prefix for the given namespace.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"“看起来您正在使用 HTML 解析器解析 XML 文档。如果这确实是 HTML 文档（也许是 XHTML？），您可以忽略或过滤此警告。如果是 XML，您应该知道使用 XML 解析器会更可靠。要将此文档解析为 XML，请确保已安装 lxml 包，并将关键字参数 `features=\""xml\""` 传递给 BeautifulSoup 构造函数。”","""It looks like you're parsing an XML document using an HTML parser. If this really is an HTML document (maybe it's XHTML?), you can ignore or filter this warning. If it's XML, you should know that using an XML parser will be more reliable. To parse this document as XML, make sure you have the lxml package installed, and pass the keyword argument `features=\""xml\""` into the BeautifulSoup constructor.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
将文本文档转换为 Beautiful Soup 对象树。,"Turn a textual document into a Beautiful Soup object tree.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
发出有关 XML 被解析为 HTML 的警告。,"Issue a warning about XML being parsed as HTML.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在解析文档之前调用此方法。,"Call this method before parsing a document.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
将 TreeBuilders 从给定模块复制到此模块。,"Copy TreeBuilders from the given module into this module.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
构建器注册表的测试。,"Tests of the builder registry.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
使用注册的默认构建器测试内置注册表。,"Test the built-in registry with the default builders registered.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
对 TreeBuilderRegistry 类进行总体测试。,"Test the TreeBuilderRegistry class in general.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UnicodeDammit 的独立测试。,"Standalone tests of UnicodeDammit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EntitySubstitution 类的独立测试。,"Standalone tests of the EntitySubstitution class.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
除了属性值内部以外，没有必要这样做。,"There's no need to do this except inside attribute values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鲍勃,"Bob\",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
标签,"tag",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ÿ<!DOCTyPEV PUBLIC'''Ð',"ÿ<!DOCTyPEV PUBLIC'''Ð'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
测试以确保 html5lib 树构建器生成良好的树。,"Tests to ensure that the html5lib tree builder generates good trees.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
参见“HTML5TreeBuilderSmokeTest”。,"See ``HTML5TreeBuilderSmokeTest``.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html5lib 在其他解析器没有插入 <tbody> 标签的地方插入。,"html5lib inserts <tbody> tags where other parsers don't.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
处理指令变为注释。,"Processing instructions become comments.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<?PITarget PI内容?>,"<?PITarget PIContent?>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"“<a class=\""my_class\""><p></a>”","""<a class=\""my_class\""><p></a>""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<table><td></tbody>一个,"<table><td></tbody>A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
测试以确保 lxml 树构建器生成良好的树。,"Tests to ensure that the lxml tree builder generates good trees.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
参见“HTMLTreeBuilderSmokeTest”。,"See ``HTMLTreeBuilderSmokeTest``.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
富,"foo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bs4.element.PageElement 类的测试,"Tests of the bs4.element.PageElement class",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
测试将对象编码为字符串的能力。,"Test the ability to encode objects into strings.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
描述,"Description",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
发电机,"generator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
作者,"author",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
对Beautiful Soup进行整体测试。,"Tests of Beautiful Soup as a whole.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
测试 BeautifulSoup.new_tag() 方法。,"Test the BeautifulSoup.new_tag() method.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一个名字,"a name",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
测试 BeautifulSoup.new_string() 方法。,"Test the BeautifulSoup.new_string() method.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
标签的长度就是其子标签的数量。,"The length of a Tag is its number of children.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
访问 Python 成员 .foo 调用 find('foo'),"Accessing a Python member .foo invokes find('foo')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
只有包含单个文本节点的标签才具有 .string。,"Only a Tag containing a single text node has a .string.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"“Tag.text 和 Tag.get_text(sep=u\""\"") -> 所有子文本","""Tag.text and Tag.get_text(sep=u\""\"") -> all child text",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
测试找到所有标签的优化。,"Test an optimization that finds all tags.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
测试查找具有给定名称的所有标签的优化。,"Test an optimization that finds all tags with a given name.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
find_all() 方法的基本测试。,"Basic tests of the find_all() method.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
您可以在树中搜索文本节点。,"You can search the tree for text nodes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
您可以限制 find_all 返回的项目数量。,"You can limit the number of items returned by find_all.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
所有 find_all 调用都返回一个 ResultSet,"All find_all calls return a ResultSet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
测试通过标签名称查找标签的方法。,"Test ways of finding tags by tag name.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
名称1,"name1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
名称2,"name2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
名称3,"name3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
测试标签.smooth。,"Test Tag.smooth.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
测试标签.index,"Test Tag.index",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
测试导航并搜索元素的父元素。,"Test navigation and searching through an element's parents.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<a></a><b><c></c></b>,"<a></a><b><c></c></b>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<a><b></b><c></c></a>,"<a><b></b><c></c></a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<a><b></b><c>食物<d></d></c></a><a><e></e></a>,"<a><b></b><c>Foo<d></d></c></a><a><e></e></a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<a><b></b></a>,"<a><b></b></a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<p>第2页</p><p>第3页</p>,"<p>p2</p><p>p3</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一个,"a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<a>我们<b>保留<c></c><d>权利</d></b></a><e>拒绝</f><g>服务</g></e>,"<a>We<b>reserve<c>the</c><d>right</d></b></a><e>to<f>refuse</f><g>service</g></e>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
标签.清除(),"Tag.clear()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
标签.string = 'string',"Tag.string = 'string'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
标价,"markup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
文本,"text",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
测试的辅助类。,"Helper classes for tests.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
从标记构建一个Beautiful Soup对象。,"Build a Beautiful Soup object from markup.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
确保整个文档的正确链接。,"Ensure proper linkage throughout the document.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
断言给定的文档类型字符串被正确处理。,"Assert that a given doctype string is handled correctly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
生成并解析具有给定文档类型的文档。,"Generate and parse a document with the given doctype.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
确保正常、日常的 HTML 文档类型得到正确处理。,"Make sure normal, everyday HTML doctypes are handled correctly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
真正的 XHTML 文档的输出结果应该与输入结果大致相同。,"A real XHTML document should come out more or less the same as it went in.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<ns1：foo>内容</ns1：foo><ns1：foo/><ns2：foo/>,"<ns1:foo>content</ns1:foo><ns1:foo/><ns2:foo/>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""<?xml version=\""1.0\"" encoding=\""utf-8\""?><tag>字符串</tag>""","""<?xml version=\""1.0\"" encoding=\""utf-8\""?><tag>string</tag>""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
内联元素可以无限嵌套。,"Inline elements can be nested indefinitely.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
块元素可以嵌套。,"Block elements can be nested.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一张表可以放入另一张表内。,"One table can go inside another one.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
解析器应该能够与 SoupStrainers 一起工作。,"Parsers should be able to work with SoupStrainers.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""<foo attr=\""争吵发生在""Bob\'s Bar""\"">a</foo>""","""<foo attr=\""Brawls happen at &quot;Bob\'s Bar&quot;\"">a</foo>""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<p><<神圣 蓝色！>></p>,"<p>&lt;&lt;sacr&eacute;&#32;bleu!&gt;&gt;</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
测试链接问题的最坏情况（目前）。,"Test the worst case (currently) for linking issues.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"“<?xml 版本=\""1.0\"" 编码=\""utf8\""?>\n<foo/>”","""<?xml version=\""1.0\"" encoding=\""utf8\""?>\n<foo/>""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"“<?xml 版本=\""1.0\""?>\n<foo/>”","""<?xml version=\""1.0\""?>\n<foo/>""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"“<?xml 版本=\""1.0\"" 编码=\""utf8\""?>\n<?PITarget PIContent?>”","""<?xml version=\""1.0\"" encoding=\""utf8\""?>\n<?PITarget PIContent?>""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
真正的 XHTML 文档的输出应该与输入的内容完全一样。,"A real XHTML document should come out *exactly* the same as it went in.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大型 XML 文档的输出应与输入时相同。,"A large XML document should come out the same as it went in.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
对支持 HTML5 的树构建器进行冒烟测试。,"Smoke test for a tree builder that supports HTML5.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
真正的第一个通用字符集检测器。,"The Real First Universal Charset Detector. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
螺纹,"threaded",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mpl2005,"mpl2005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
渲染器的抽象基类，定义它们必须实现的接口。,"Abstract base class for renderers, defining the interface that they must implement.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
{}.{},"{}.{}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
{},"{}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在 {} 中：G-API 操作无法在位置 {} 中生成类型为 {} 的输出,"In {}: G-API operation can't produce the output with type: {} in position: {}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
规则,"RRULE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 下一个字符是否是单词的一部分"," Whether or not the next character is part of a word ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 下一个字符是否是数字的一部分"," Whether the next character is part of a number ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 下一个字符是否为空格"," Whether the next character is whitespace ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
世界标准时间,"UTC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
将 I[.F] 秒值解析为（秒，微秒）。,"Parse a I[.F] seconds value into (seconds, microseconds).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 从 _tzfile 对象设置此对象的时区数据"," Set the time zone data of this object from a _tzfile object ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gettz 的非缓存版本,"A non-cached version of gettz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tzinfo 类基于注册表中可用的 win32 时区。,"tzinfo class based on win32's timezones available in the registry.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
返回系统已知的所有时区列表。,"Return a list of all time zones known to the system.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" dayofweek == 0 表示星期日，whichweek 5 表示最后一个实例"," dayofweek == 0 means Sunday, whichweek 5 means last instance ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
将注册表项的值转换为字典。,"Convert a registry key's values to a dictionary.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 给定 UTC 日期时间，返回当地时间"," Given a datetime in UTC, return local time ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
返回新实例的替代构造函数,"Alternate constructor that returns a fresh instance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
从弃用的格式解析时区时会发出警告。,"Warning raised when time zones are parsed from deprecated formats.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
打开、读取并解析文件。,"Opens, reads and parses a file.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
将 AFM 字体写入给定路径。,"Writes out an AFM font to the given path.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
返回字距调整词典中所有字距对的列表。,"Returns a list of all kern pairs in the kerning dictionary.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
如果字体中存在给定的字形，则返回“True”。,"Returns `True` if the given glyph exists in the font.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
返回字体中所有字形名称的列表。,"Returns a list of all glyph names in the font.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
返回文件中的所有评论。,"Returns all comments from the file.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
向文件添加新注释。,"Adds a new comment to the file.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toUnicode() 的助手。,"Helper for toUnicode().",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"“toUnicode() 的助手，用于处理 \""uniABCD\"" 组件。”","""Helper for toUnicode() to handle \""uniABCD\"" components.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"“toUnicode() 的助手，用于处理 \""u1ABCD\"" 组件。”","""Helper for toUnicode() to handle \""u1ABCD\"" components.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
设置字体的字形顺序。,"Set the glyph order for the font.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
参见“setupHorizo​​ntalMetrics()”和“setupVerticalMetrics()”。,"See `setupHorizontalMetrics()` and `setupVerticalMetrics()`.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
显示此帮助,"Show this help",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
代表,"rep",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
顶部,"top",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中,"mid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
机器人,"bot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"“sfntVersion=['\""]OTTO[\""']”","""sfntVersion=['\""]OTTO[\""']""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
将 OpenType 字体转换为 XML 并转回,"Convert OpenType fonts to XML and back",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__主要的__,"__main__",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
将列表 el 分组为大小为 n 的组,"Group the list el into groups of size n",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CFF CharString 通用器/专用器,"CFF CharString generalizer/specializer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
